Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
229481,XANDO COFFEE & BAR / COSI SANDWICH BAR,XANDO COFFEE & BAR / COSI SANDWICH BAR,62,Restaurant,Risk 1 (High),230 W WASHINGTON ST,CHICAGO,IL,60606,06/21/2010,Canvass,Fail,"26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: When toilet and lavatory facilities are provided for the patrons of food establishments, such facilities shall be adequate in number, convenient, accessible, properly designed, and installed according to the municipal code. Observed bottom pipe of rear handsink with water leaking profusely onto the floor. Must fix & maintain. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. Any cutting boards with deep/dark grooves must be replaced; door gaskets in poor repair at front prep line, must be fixed/replace. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. Following need detailed cleaning: cabinets under front serving line, interior panel of ice machines, gaskets of most cooler doors at front prep area- due to food stains/debris,dirt. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. Any dusty ceiling vents & compressors must be kept clean. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: The flow of air discharged from kitchen fans shall always be through a duct to a point above the roofline. Following plumbing issues/leaks must be addressed: leaky pipe under dump sink at coffee station, hot water faucet knobs at rear prep sink & at front dipper well. Must maintain equipment.",41.88331785985083,-87.63476909461744,"(41.88331785985083, -87.63476909461744)"
1982143,XANDO COFFEE & BAR / COSI SANDWICH BAR,COSI,99,Restaurant,Risk 1 (High),203 N LA SALLE ST,CHICAGO,IL,60601,01/26/2017,Canvass,Out of Business,,41.885822047853026,-87.63230373508567,"(41.885822047853026, -87.63230373508567)"
588258,XANDO COFFEE & BAR / COSI SANDWICH BAR,COSI,99,Restaurant,Risk 1 (High),203 N LA SALLE ST,CHICAGO,IL,60601,02/17/2012,Complaint,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FOUND DOUBLE SIDE DOORS (BY THE COFFEE COUNTER) NOT RODENT PROOFED, 1/4' GAP IN BETWEEN DOUBLE OUTER DOORS AND 1/4' GAP UNDER DOUBLE INNER DOORS. INSTRUCTED TO EITHER RODENT PROOF/CLOSE GAPS UNDER BOTH DOORS OR MAKE ONE SET TIGHT FITTING UNDER/BETWEEN DOUBLE DOOR. CITATION # 70242-17 ISSUED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPLACE CUTTING BOARD WITH DEEP, DARK GROOVES IN BREAD PREP AREA. | 26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: EXPOSED HAND WASHING SINK IN KITCHEN PREP AREA LEAKS PROFUSELY UNDERNEATH AT PIPE. INSTRUCTED TO REPAIR AND MAINTAIN SINK. INSTRUCTED MANAGER TO DIRECT ALL HANDWASHING TO THE 1-COMP. SINK ADJACENT TO THE EXPOSED HANDSINK FOR HAND WASHING UNTIL EXPOSED HAND WASHING SINK HAS BEEN REPAIRED. SOAP AND PAPER TOWELS PROVIDED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN AND MAINTAIN FLOORS IN ALL CORNERS AND UNDER/AROUND ALL HEAVY EQUIPMENTS THROUGH OUT. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REMOVE AND MAINTAIN MOLD FROM CEILING ABOVE SOUP STATION IN THE KITCHEN PREP AREA. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: All employees shall be required to use effective hair restraints to confine hair.",41.885822047853026,-87.63230373508567,"(41.885822047853026, -87.63230373508567)"
1989657,"CAL'S 400 LIQUORS, INC.","CAL'S 400 LIQUORS, INC.",126,Restaurant,Risk 3 (Low),400 S WELLS ST,CHICAGO,IL,60607,02/24/2017,Canvass,Out of Business,,41.87678483144558,-87.63383891021036,"(41.87678483144558, -87.63383891021036)"
409246,OLD TIMERS REST & LOUNGE,OLD TIMERS REST & LOUNGE,239,Restaurant,Risk 1 (High),75 E LAKE ST,CHICAGO,IL,60601,08/24/2010,Canvass,Out of Business,,41.88562425462461,-87.6252964950646,"(41.88562425462461, -87.6252964950646)"
1951346,MAXIM'S RESTAURANT INC,MAXIM'S RESTAURANT INC,644,Restaurant,Risk 1 (High),20 N CLARK ST,CHICAGO,IL,60602,12/07/2016,Canvass,Out of Business,,41.88243401155929,-87.63103701420854,"(41.88243401155929, -87.63103701420854)"
1566505,MAXIM'S RESTAURANT INC,MAXIM'S RESTAURANT INC,644,Restaurant,Risk 1 (High),20 N CLARK ST,CHICAGO,IL,60602,08/20/2015,Complaint Re-Inspection,Fail,"13. NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS - Comments: OBSERVED APPROXIMATELY 3-4 LIVE ROACHES IN THE BASEMENT KITCHEN AND THE CEILING OF THE BASEMENT KITCHEN AND INSIDE OF THE BASEMENT STEAM TABLE AND IN THE WEST STAIR WELL. INSTRUCTED TO PROVIDE ADDITIONAL PEST CONTROL TO ELIMINATE LIVE ROACH ACTIVITY. CRITICAL VIOLATION 7-38-020 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED EXTERIOR AND INTERIOR OF COOKING EQUIPMENT, SHELVES AND COUNTERS WITH ACCUMULATED DEBRIS. INSTRUCTED TO CLEAN THE EXTERIOR AND INTERIOR OF ALL COOKING EQUIPMENT, SHELVES AND COUNTERS. OBSERVED DEAD ROACHES ON SHELVING, INSIDE OF OVENS, STEAM TABLES AND DRAWERS WITH UTENSILS. INSTRUCTED TO CLEAN AND SANITIZE ALL SHELVING AND DRAWERS. 
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED DEAD ROACHES ON THE FLOORS THROUGHOUT THE PREP AREAS. INSTRUCTED TO CLEAN AND SANITIZE THE FLOORS.  | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED UPON INSPECTION THE FRONT ROATATING DOORS WITH LARGE GAPS. INSTRUCTED TO REMOVE THE GAPS AND PROVIDE RODENT PROOF DOORS. SERIOUS VIOLATION 7-38-020 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED THE 1ST FLOOR AND BASEMENT HOOD VENTS W/ ACCUMULATED GREASE. INSTRUCTED TO CLEAN AND MAINTAIN THE HOOD VENTS.",41.88243401155929,-87.63103701420854,"(41.88243401155929, -87.63103701420854)"
1566354,MAXIM'S RESTAURANT INC,MAXIM'S RESTAURANT INC,644,Restaurant,Risk 1 (High),20 N CLARK ST,CHICAGO,IL,60602,08/18/2015,Complaint Re-Inspection,Fail,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED GAPS ALONG THE WALLS IN THE BASEMENT PREP AREAS AND STAIRWELL. INSTRUCTED TO SEAL ALL GAPS.  
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED DEAD ROACHES ON THE FLOORS THROUGHOUT THE PREP AREAS AND BAR. INSTRUCTED TO CLEAN AND SANITIZE THE FLOORS.  
 | 13. NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS - Comments: OBSERVED APPROXIMATELY 30 LIVE ROACHES IN THE 1ST FLOOR DINING AREA, THROUGHOUT THE BASEMENT KITCHEN AND DISH WASHING AREAS, IN THE BASEMENT STORAGE AREAS, IN THE BASEMENT EMPLOYEE WASHROOM, IN THE OFFICE STORAGE AREA, IN THE UPSTAIRS KITCHEN AND WEST STAIR WELL. NOTED ROACHES ON WALLS, FLOORS, UNDER THE LIGHT SWITCH PLATE IN THE REAR STAIR WELL,ON CEILINGS AND IN DOORWAYS.  INSTRUCTED TO PROVIDE ADDITIONAL PEST CONTROL TO ELIMINATE LIVE ROACH ACTIVITY. CRITICAL VIOLATION 7-38-020  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED EXTERIOR AND INTERIOR OF COOKING EQUIPMENT, SHELVES AND COUNTERS WITH ACCUMULATED DEBRIS. INSTRUCTED TO CLEAN THE EXTERIOR AND INTERIOR OF ALL COOKING EQUIPMENT, SHELVES AND COUNTERS. OBSERVED DEAD ROACHES ON SHELVING, DISH MACHINE INSIDE OF OVENS AND DRAWERS WITH UTENSILS. INSTRUCTED TO CLEAN AND SANITIZE ALL SHELVING AND DRAWERS.",41.88243401155929,-87.63103701420854,"(41.88243401155929, -87.63103701420854)"
1566257,MAXIM'S RESTAURANT INC,MAXIM'S RESTAURANT INC,644,Restaurant,Risk 1 (High),20 N CLARK ST,CHICAGO,IL,60602,08/14/2015,Complaint Re-Inspection,Fail,"13. NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS - Comments: OBSERVED APPROXIMATELY 30 LIVE ROACHES AT THE BASEMENT BAR, BASEMENT KITCHEN AND DISH WASHING AREAS, UPSTAIRS KITCHEN AND WEST STAIR WELL. INSTRUCTED TO PROVIDE ADDITIONAL PEST CONTROL TO ELIMINATE LIVE ROACH ACTIVITY. CRITICAL VIOLATION 7-38-020 | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: VIOLATION CORRECTED | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED EXTERIOR AND INTERIOR OF COOKING EQUIPMENT, SHELVES AND COUNTERS WITH ACCUMULATED DEBRIS. INSTRUCTED TO CLEAN THE EXTERIOR AND INTERIOR OF ALL COOKING EQUIPMENT, SHELVES AND COUNTERS. OBSERVED DEAD ROACHES ON SHELVING, DISH MACHINE INSIDE OF OVENS AND DRAWERS WITH UTENSILS. INSTRUCTED TO CLEAN AND SANITIZE ALL SHELVING AND DRAWERS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED DEAD ROACHES ON THE FLOORS THROUGHOUT THE PREP AREAS AND BAR. INSTRUCTED TO CLEAN AND SANITIZE THE FLOORS. 
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED GAPS ALONG THE WALLS IN THE BASEMENT PREP AREAS AND STAIRWELL. INSTRUCTED TO SEAL ALL GAPS.",41.88243401155929,-87.63103701420854,"(41.88243401155929, -87.63103701420854)"
1562155,MAXIM'S RESTAURANT INC,MAXIM'S RESTAURANT INC,644,Restaurant,Risk 1 (High),20 N CLARK ST,CHICAGO,IL,60602,08/13/2015,Complaint Re-Inspection,Fail,"13. NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS - Comments: STILL OBSERVED LIVE ROACH ACTVITY. APPROXIMATELY 50 LIVE ROACHES AT THE BASEMENT BAR, BASEMENT KITCHEN AND DISH WASHING AREAS AND UPSTAIRS KITCHEN. CRITICAL VIOLATION 7-38-020. MUST HAVE PREMISES SERVICED BY PEST CONTROL COMPANY, ELIMINATE ROACHES. WASH, RINSE AND SANITIZE ALL SURFACES AND EQUIPMENT. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: VIOLATION CORRECTED | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: MUST PROVIDE FOOD HANDLER CERTIFICATIONS FOR ALL FOOD HANDLER EMPLOYEES. SERIOUS VIOLATION 7-42-090 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED EXTERIOR AND INTERIOR OF COOKING EQUIPMENT, SHELVES AND COUNTERS WITH ACCUMULATED DEBRIS. INSTRUCTED TO CLEAN THE EXTERIOR AND INTERIOR OF ALL COOKING EQUIPMENT, SHELVES AND COUNTERS. 
 
OBSERVED DEAD ROACHES ON SHELVING, INSIDE OF OVENS AND DRAWERS WITH UTENSILS. INSTRUCTED TO CLEAN AND SANITIZE ALL SHELVING AND DRAWERS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED DEAD ROACHES ON THE FLOORS THROUGHOUT THE PREP AREAS AND BAR. INSTRUCTED TO CLEAN AND SANITIZE THE FLOORS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED GAPS ALONG THE WALLS IN THE BASEMENT PREP AREAS AND STAIRWELL. INSTRUCTED TO SEAL ALL GAPS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VIOLATION CORRECTED",41.88243401155929,-87.63103701420854,"(41.88243401155929, -87.63103701420854)"
1562089,MAXIM'S RESTAURANT INC,MAXIM'S RESTAURANT INC,644,Restaurant,Risk 1 (High),20 N CLARK ST,CHICAGO,IL,60602,08/11/2015,Complaint Re-Inspection,Fail,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: OBSERVED NO CITY OF CHICAGO CERTIFIED FOOD SANITATION MANAGER ON THE PREMISES WHILE POTENTIALLY HAZARDOUS FOOD ITEMS (CHICKEN, MASHED POTATOES, EGGS, HASHBROWNS AND SAUSAGE GRAVY) ARE BEING PREPARED AND SERVED. INSTRUCTED TO PROVIDE A CITY OF CHICAGO CERTIFIED FOOD SANITATION MANAGER ON THE PREMISES WHILE POTENTIALLY HAZARDOUS FOODS ARE PREPARED AND/OR SERVED. SERIOUS VIOLATION 7-38-012 | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINORS NOT CORRECTED. PROVIDE STATE FOOD HANDLER EDUCATION FOR ALL FOOD HANDLERS. NOTED DURING CANVASS INSPECTION ON 1-16-15 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED EXTERIOR AND INTERIOR OF COOKING EQUIPMENT, SHELVES AND COUNTERS WITH ACCUMULATED DEBRIS. INSTRUCTED TO CLEAN THE EXTERIOR AND INTERIOR OF ALL COOKING EQUIPMENT, SHELVES AND COUNTERS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED BASEBOARDS LOOSE THROUGHOUT THE BASEMENT KITCHEN AND PREP AREAS. INSTRUCTED TO REPAIR AND SEAL ALL OPENINGS SURROUNDING THE BASEBOARDS. | 5. PERSONNEL WITH INFECTIONS RESTRICTED: NO OPEN SORES, WOUNDS, ETC - Comments: VIOLATION CORRECTED | 10. SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS  CONNECTION AND/OR BACK FLOW - Comments: VIOLATION CORRECTED | 13. NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS - Comments: OBSERVED APPROXIMATELY 50 LIVE ROACHES IN VARIOUS AREAS OF THE FACILITY (1ST FLOOR COOKLINE FLOOR, 1ST FLOOR WAITRESS STATION, BASEMENT WAITRESS STATION, BASEMENT FRONT PREP AREA CUTTING BOARDS AND STEAM TABLE, BASEMENT KITCHEN COOKLINE, BASEMENT KITCHEN SHELVING AND HALLWAY BETWEEN THE PREP AREA AND BACK DOOR IN THE BASEMENT). INSTRUCTED TO PROVIDE ADDITIONAL PEST CONTROL TO ELIMINATE THE PEST ISSUE. CRITICAL VIOLATION 7-38-020 
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED THE PLUMBING OF THE SHUT OFF VALVE AND GASKET OF THE HIGH TEMPERATURE DISHMACHINE LEAKING. ALSO THE PLUMBING UNDER THE BASEMENT EXPOSED HAND SINK IS DETACHED AND LEAKING ONTO THE FLOOR AND BEING CONTAINED BY PLASTIC WRAPPED AROUND THE PLUMBING. INSTRUCTED TO REPAIR AND MAINTAIN ALL PLUMBING. | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: VIOLATION CORRECTED | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATION CORRECTED",41.88243401155929,-87.63103701420854,"(41.88243401155929, -87.63103701420854)"
1561960,MAXIM'S RESTAURANT INC,MAXIM'S RESTAURANT INC,644,Restaurant,Risk 1 (High),20 N CLARK ST,CHICAGO,IL,60602,08/07/2015,Complaint,Fail,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED EXTERIOR AND INTERIOR OF COOKING EQUIPMENT, SHELVES AND COUNTERS WITH ACCUMULATED DEBRIS. INSTRUCTED TO CLEAN THE EXTERIOR AND INTERIOR OF ALL COOKING EQUIPMENT, SHELVES AND COUNTERS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED BASEBOARDS LOOSE THROUGHOUT THE BASEMENT KITCHEN AND PREP AREAS. INSTRUCTED TO REPAIR AND SEAL ALL OPENINGS SURROUNDING THE BASEBOARDS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED HOLES IN THE WALLS THROUGHOUT THE BASEMENT AND 1ST FLOOR PREP AREAS. INSTRUCTED TO SEAL ALL OPENINGS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED THE FLOORS THROUGHOUT THE BASEMENT KITCHEN PREP AREAS, DINING ROOM, RESTROOMS, WALK IN COOLERS AND WALK IN FREEZERS WITH ACCUMULATED SEWAGE. ALSO, OBSERVED ACCUMULATED GREASE AND FOOD DEBRIS BEHIND AND UNDER ALL COOKING EQUIPMENT AND REFRIGERATION UNITS. INSTRUCTED TO CLEAN ALL FLOORS. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: OBSERVED NO CITY OF CHICAGO CERTIFIED FOOD SANITATION MANAGER ON THE PREMISES WHILE POTENTIALLY HAZARDOUS FOOD ITEMS (CHICKEN, MASHED POTATOES, EGGS, HASHBROWNS AND SAUSAGE GRAVY) ARE BEING PREPARED AND SERVED. INSTRUCTED TO PROVIDE A CITY OF CHICAGO CERTIFIED FOOD SANITATION MANAGER ON THE PREMISES WHILE POTENTIALLY HAZARDOUS FOODS ARE PREPARED AND/OR SERVED. SERIOUS VIOLATION 7-38-012 | 10. SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS  CONNECTION AND/OR BACK FLOW - Comments: OBSERVED SEWAGE BACKING UP THROUGH THE FLOOR DRAINS THROUGHOUT THE BASEMENT KITCHEN PREP ROOM, DISH WASHING AREA AND RESTROOM TOILETS WHEN ANY WATER IS DRAINED FROM ANY SINK OR TOILETS ARE FLUSHED. INSTRUCTED TO REPAIR AND MAINTAIN ALL PLUMBING TO STOP THE SEWAGE BACK UP. CRITICAL VIOLATION 7-38-030 | 5. PERSONNEL WITH INFECTIONS RESTRICTED: NO OPEN SORES, WOUNDS, ETC - Comments: OBSERVED A FOOD HANDLER PREPARING FOOD WITH AN OPEN SORE ON HIS HAND NOT WEARING A BAND AID OR A GLOVE TO COVER IT. INSTRUCTED TO WASH HANDS PROPERLY, PROVIDE A BAND AID AND GLOVE FOR THE HAND WITH THE OPEN SORE. CRITICAL VIOLATION 7-38-010(B) | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: OBSERVED THE HIGH TEMPERATURE DISH MACHINE WASH GAUGE NOT WORKING PROPERLY. INSTRUCTED TO REPAIR AND MAINTAIN ALL GAUGES. SERIOUS VIOLATION 7-38-030 | 13. NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS - Comments: OBSERVED APPROXIMATELY 50 LIVE ROACHES IN VARIOUS AREAS OF THE FACILITY (1ST FLOOR COOKLINE FLOOR, 1ST FLOOR WAITRESS STATION, BASEMENT WAITRESS STATION, BASEMENT FRONT PREP AREA CUTTING BOARDS AND STEAM TABLE, BASEMENT KITCHEN COOKLINE, BASEMENT KITCHEN SHELVING AND HALLWAY BETWEEN THE PREP AREA AND BACK DOOR IN THE BASEMENT). INSTRUCTED TO PROVIDE ADDITIONAL PEST CONTROL TO ELIMINATE THE PEST ISSUE. CRITICAL VIOLATION 7-38-020 | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINORS NOT CORRECTED. PROVIDE STATE FOOD HANDLER EDUCATION FOR ALL FOOD HANDLERS. NOTED DURING CANVASS INSPECTION ON 1-16-15 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED CEILING TILES OF THE BASEMENT PREP AREA WITH ACCUMULATED FOOD SPLASH. INSTRUCTED TO CLEAN AND MAINTAIN ALL CEILING TILES. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED THE PLUMBING OF THE SHUT OFF VALVE OF THE HIGH TEMPERATURE DISHMACHINE LEAKING, THE PLUMBING OF THE BASEMENT KITCHEN 2 COMPARTMENT SINK IS ALSO LEAKING AND BEING CONTAINED BY PLASTIC WRAPPED AROUND THE PLUMBING. INSTRUCTED TO REPAIR AND MAINTAIN ALL PLUMBING.",41.88243401155929,-87.63103701420854,"(41.88243401155929, -87.63103701420854)"
1516035,MAXIM'S RESTAURANT INC,MAXIM'S RESTAURANT INC,644,Restaurant,Risk 1 (High),20 N CLARK ST,CHICAGO,IL,60602,01/16/2015,Complaint,Fail,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: OBSERVED HAND WASHING SINK AT EXPOSED HAND SINK AT BAR IN BASEMENT NOT MAINTAINED.COLD WATER HANDLE MISSING.NO COLD WATER AT SINK.MUST REPAIR WITHIN 48 HOURS.EMPLOYEES MUST USE  NEAREST HAND SINK LOCATED IN BASEMENT PREP AREA APPROX 30-FT AWAY. CRITICAL VIOLATION ISSUED 7-38-030 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: BASEBOARDS NOT CLEAN ALONG SIDE OF TABLE BY SPICE STORAGE TABLE,DRY STORAGE/ELECTRICAL ROOM IN CRAWSPCE ,BY ICE MACHINE IN BASEMENT.MUST CLEAN DEBRIS AND DEAD INSECTS/MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MISSING CEILING TILES IN BAEMENT CEILING PREP AND STORAGE AREA.MUST INSTALL.ALSO CELINGS NOT CLEAN OF DEBRIS IN WALK IN COOLERS IN BASEMENT. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: NO SELF CLOSING DEVICE ON EMPLOYEE BASEMENT WASHROOM DOOR.MUST INSTALL. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INTERIOR UPPER PANEL OF ICE MACHINE IN BASEMENT NOT CLEAN.MUST CLEAN/MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: BOTH FAUCETS LEAKY AT  CONNECTION AND HANDLES OF 3-COMP SINK ,PIPE UNDER 3-COMP SINK BEHIND BAR IN BASEMENT AND FAUCET AT MOP SINK IN BASEMENT BY DISH MACHINE.MUST REPAIR. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: MUST ENROLL EMPLOYEE IN CLASS FOR NEW FOOD HANDLERS TRAINING CERTIFICATE.NO PROOF AT THIS TIME.",41.88243401155929,-87.63103701420854,"(41.88243401155929, -87.63103701420854)"
1497625,MAXIM'S RESTAURANT INC,MAXIM'S RESTAURANT INC,644,Restaurant,Risk 1 (High),20 N CLARK ST,CHICAGO,IL,60602,10/08/2014,Short Form Complaint,Fail,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: INADEQAUTE HANDS WASHING FACILITY, FOUND 1ST FLOOR PREP AREA HAND SINK NOT OPERABLE, SINK COVERED WITH A PLASTIC WRAP. INSTRUCTED MGR TO REPAIR AND MAINTAIN. CRITCIAL CITATION ISSUED 7-38-030 | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: FOUND A MEDICINE BOTTLE ( TYLENOL ) STORED ON A SHELF ABOVE FOOD PREP AREA, INSTRUCTED MGR TO KEEP ALL MEDICATION STORED A WAY FROM FOOD PREPERATION AND STORAGE.",41.88243401155929,-87.63103701420854,"(41.88243401155929, -87.63103701420854)"
